query_index,query_tweet_id,gold_intent,query_text,rank,similarity,retrieved_customer_tweet_id,retrieved_agent_tweet_id,retrieved_customer_text,retrieved_agent_response
158,583542,ORDER_PRODUCT,Bought @89677 HT1309 from @115850 now charger not working. Need Help.. https://t.co/HMlePlP5of,1,0.7593693733215332,839408,839409,@115850 I recieved a faulty charger. ORDER # 408-4012182-8973967 Can you please help,"@319709 here: https://t.co/2t6DQoUmNZ, we'll get back to you soon. Please don't provide your order details, 2/3^AP"
158,583542,ORDER_PRODUCT,Bought @89677 HT1309 from @115850 now charger not working. Need Help.. https://t.co/HMlePlP5of,2,0.7593693733215332,839408,839407,@115850 I recieved a faulty charger. ORDER # 408-4012182-8973967 Can you please help,@319709 as we consider it to be personal information. Our Twitter page is visible to the public. 3/3^AP
158,583542,ORDER_PRODUCT,Bought @89677 HT1309 from @115850 now charger not working. Need Help.. https://t.co/HMlePlP5of,3,0.7593693733215332,839408,839410,@115850 I recieved a faulty charger. ORDER # 408-4012182-8973967 Can you please help,@319709 That's odd! We'd like to look into it. Kindly reach out to our support team 1/3^AP
158,583542,ORDER_PRODUCT,Bought @89677 HT1309 from @115850 now charger not working. Need Help.. https://t.co/HMlePlP5of,4,0.7180678248405457,1133025,1133023,@132130 hello purchased a redmi 4 on 23/08/17 through @115850 . Charger got working . Plz help,@192277 Sorry about that! Kindly connect with us here: https://t.co/vlvfJr4nN9 and we'll look into this for you. ^PB
158,583542,ORDER_PRODUCT,Bought @89677 HT1309 from @115850 now charger not working. Need Help.. https://t.co/HMlePlP5of,5,0.7040460109710693,2910384,2910383,".@AmazonHelp bought something back in Aug and after the 2nd use the charger stopped working, how can i get a replacement?","@805708 Typically, the return/replacement window is 30 days. If your product is under warranty with the manufacturer, then we suggest reaching out to them. ^JP"
159,2750369,OTHER,@115850 when will you annouce winners for the OnePlus 5t quiz and the level quiz as well?,1,0.8209867477416992,2987261,2987260,"@115850 
What about the ONEPLUS 5T quiz results?",@139821 The results for the quiz will be published by the end of the day on our page. Stay tuned! ^HR
159,2750369,OTHER,@115850 when will you annouce winners for the OnePlus 5t quiz and the level quiz as well?,2,0.7954503297805786,2972848,2972847,@115850 what about one plus 5t quiz winners .?,@400227 The winners will be announced by 20th December. ^NR
159,2750369,OTHER,@115850 when will you annouce winners for the OnePlus 5t quiz and the level quiz as well?,3,0.7817896604537964,136234,136232,@115850 hi. When u guys will announce d winner of oneplus 5t contest?,@146699 Oneplus 5t contest winners will be announced by 10th December 2017. Kindly stay tuned to our website for any updates. ^AR
159,2750369,OTHER,@115850 when will you annouce winners for the OnePlus 5t quiz and the level quiz as well?,4,0.7610873579978943,74761,74760,@115850 where the winners list of OnePlus5T app quiz &amp; LG Q6 app quiz?,@132732 Both the winner's list will be announced soon. Stay tuned with us! ^SF
159,2750369,OTHER,@115850 when will you annouce winners for the OnePlus 5t quiz and the level quiz as well?,5,0.740572988986969,475080,475077,@115850 hello we want to know quiz winners list please ?????,"@228062 Could you please help with the name of the quiz, Athrile? We'll assist you accordingly. ^VH"
160,534070,DELIVERY_FAILURE,"@AmazonHelp Left there for up to 2 days in the rain. There's a book in that parcel. If you stopped underpaying your drivers and holding them to unfair working conditions (no payment if the customer doesn't take the parcel, causing issues like this) maybe you'd have fewer complaints.",1,0.7535629868507385,2275909,2275908,@AmazonHelp Wait till Tuesday they said but if someone has took the parcel falsely only the driver knows who took it.i got 3 upset kids who lost there money and a weekend without there items..the driver can come back simple really,@661954 The reason we ask you to wait; is the items may still appear and to avoid refunding/replacing and you then having to return the original order. Apologizes for any upset caused. Please let us know if there is no sign of it Tuesday. Thank you. ^NV
160,534070,DELIVERY_FAILURE,"@AmazonHelp Left there for up to 2 days in the rain. There's a book in that parcel. If you stopped underpaying your drivers and holding them to unfair working conditions (no payment if the customer doesn't take the parcel, causing issues like this) maybe you'd have fewer complaints.",2,0.7364273071289062,2736183,2736182,"@AmazonHelp Your driver simply didn't want to do their job or go through the hassle of taking the parcel back, why should our parcels suffer?","@766768 I can understand your frustration, thank you for clarifying for us. We'd like to take a look at this with you in real-time, please reach us via phone or chat here: https://t.co/JzP7hlA23B ^DW"
160,534070,DELIVERY_FAILURE,"@AmazonHelp Left there for up to 2 days in the rain. There's a book in that parcel. If you stopped underpaying your drivers and holding them to unfair working conditions (no payment if the customer doesn't take the parcel, causing issues like this) maybe you'd have fewer complaints.",3,0.7217233180999756,2376132,2376131,It would be SUPER helpful if @115821 drivers stopped leaving my packages in strange places in the rain. Four times now they've been lost or ruined. Hasn't happened until recently. What's going on?! @AmazonHelp,"@685370 Oh no, Phil! I'm so sorry your packages are being left out in the rain! We'd like to have a member of our team look further into this. When you have a moment, please relay more details using this secure link: https://t.co/iZaomjmtto ^KL"
160,534070,DELIVERY_FAILURE,"@AmazonHelp Left there for up to 2 days in the rain. There's a book in that parcel. If you stopped underpaying your drivers and holding them to unfair working conditions (no payment if the customer doesn't take the parcel, causing issues like this) maybe you'd have fewer complaints.",4,0.7135679721832275,1721699,1721698,@AmazonHelp so my Parcel which was left negligently by your driver outside my office all weekend &amp; was completely destroyed by the weather -,"@521003 Hey, very sorry to hear. Have you been in touch? If not, please reach out - https://t.co/JzP7hlA23B Keep us posted ^TP"
160,534070,DELIVERY_FAILURE,"@AmazonHelp Left there for up to 2 days in the rain. There's a book in that parcel. If you stopped underpaying your drivers and holding them to unfair working conditions (no payment if the customer doesn't take the parcel, causing issues like this) maybe you'd have fewer complaints.",5,0.7081164121627808,472273,472272,"@AmazonHelp really really angry with your drivers, I paid £6 for delivery of my parcel to be delivered yesterday with clear instructions what to do with the parcel if I wasn’t in. Turns out your driver didn’t turn up at all. I needed the parcel for today! Useless",@227477 Sorry to hear this. Does the tracking give any info on why it was not delivered yesterday? You can check the tracking by clicking the link: https://t.co/aaDyEz1VgE.^BZ
161,1510497,DELIVERY_DELAY,@AmazonHelp 3rd delivery in a couple of months that hasn't arrived. 3rd party oder arrived 2 days early!I'm bound to be due free 1yr Prime!,1,0.8182970285415649,180879,180880,@AmazonHelp @115821 @115850 2 days delayed now. 2nd time in 2 weeks. Presenting to you #prime delivery. Beats me.,@158497 please reach us via the link provided earlier and we'll reach out to you soon. (2/2) ^VM
161,1510497,DELIVERY_DELAY,@AmazonHelp 3rd delivery in a couple of months that hasn't arrived. 3rd party oder arrived 2 days early!I'm bound to be due free 1yr Prime!,2,0.8182970285415649,180879,180881,@AmazonHelp @115821 @115850 2 days delayed now. 2nd time in 2 weeks. Presenting to you #prime delivery. Beats me.,"@158497 We understand there has been an inconvenience. However, for us to assist you better,(1/2) ^VM"
161,1510497,DELIVERY_DELAY,@AmazonHelp 3rd delivery in a couple of months that hasn't arrived. 3rd party oder arrived 2 days early!I'm bound to be due free 1yr Prime!,3,0.80983567237854,394458,394456,"@AmazonHelp UK delivery by @122232 is crap. I have Prime, yet they never deliver next day due to delays. Not what I pay monthly for.","@209459 I'm so sorry for the frustration, Temi! Have you tried reaching out to the courier to see if they had solutions? ^MJ"
161,1510497,DELIVERY_DELAY,@AmazonHelp 3rd delivery in a couple of months that hasn't arrived. 3rd party oder arrived 2 days early!I'm bound to be due free 1yr Prime!,4,0.8082535266876221,1574289,1574290,@AmazonHelp even after 3 days of expected delivery items are not delivered.4th incidence in 3 days. amazon is fooling customers by prime,@455422 Apologies for the delivery issue. Please respond to the email correspondence we've sent and we'll reach out to you soon. ^AS
161,1510497,DELIVERY_DELAY,@AmazonHelp 3rd delivery in a couple of months that hasn't arrived. 3rd party oder arrived 2 days early!I'm bound to be due free 1yr Prime!,5,0.8064522743225098,1501816,1501815,@AmazonHelp 1 day delivery via Prime.,@468590 When you placed the order what was the date provided to you via email confirmation for the delivery ? ^CR
162,663823,SUPPORT_COMPLAINT,@AmazonHelp as i wrote earlier I have done that three times.  They have as little info as you do.  Why do you call yourself help if you cant help?,1,0.7837412357330322,351669,351671,"@AmazonHelp I have done so multiple times. You always seem ""happy to help"" but nobody ever actually helps. 😶","@199651 I'm sorry you haven't been helped! When you last spoke with us, what info/options did we give regarding this order? ^KH"
162,663823,SUPPORT_COMPLAINT,@AmazonHelp as i wrote earlier I have done that three times.  They have as little info as you do.  Why do you call yourself help if you cant help?,2,0.7713866829872131,710037,710036,"What to do if there is no help I was provided, u can check how many times and how much I have seeked for help @AmazonHelp https://t.co/X6gc4MCec3",@289520 I understand your concern. Please share your details in the link provided earlier and we'll look into this. ^HD
162,663823,SUPPORT_COMPLAINT,@AmazonHelp as i wrote earlier I have done that three times.  They have as little info as you do.  Why do you call yourself help if you cant help?,3,0.7656907439231873,2888124,2888122,"@AmazonHelp I have, they do not know how to help. Can i please have the direct contact number.","@800849 Without posting any personal account details, can you tell us a bit more about what this in relation to? ^BZ"
162,663823,SUPPORT_COMPLAINT,@AmazonHelp as i wrote earlier I have done that three times.  They have as little info as you do.  Why do you call yourself help if you cant help?,4,0.7614158391952515,2884894,2884896,"@AmazonHelp I did this yesterday via chat with zero progress. Your customer service is appalling, although I'm confident you don't really need me to advise you of that, do you.","@800217 When you chatted with us, were we able to give you any options or indicate what was going on with the shipment? ^VF"
162,663823,SUPPORT_COMPLAINT,@AmazonHelp as i wrote earlier I have done that three times.  They have as little info as you do.  Why do you call yourself help if you cant help?,5,0.7533085942268372,1331861,1331867,@AmazonHelp NO You are not helping at all. Show some courage,@178946 Please write back to the email you received from social media team. We'll check the details and get back to you. ^SQ
163,2685195,DELIVERY_DELAY,"@AmazonHelp The point is that Wednesday delivery is not one day delivery. I can very rarely get anything delivered next day anymore - it used to be so great, but I won’t spend £80 on a three or four day service.",1,0.8137649297714233,2845504,2845503,@AmazonHelp do you know why one day delivery is showing Thursday for everything available with it?,"@669055 During this busy period, some deliveries may take slightly longer than usual. As always, please see your up-to-date delivery date at checkout, which provides our most accurate estimate of delivery date: https://t.co/SIwp5oLkDi ^AF"
163,2685195,DELIVERY_DELAY,"@AmazonHelp The point is that Wednesday delivery is not one day delivery. I can very rarely get anything delivered next day anymore - it used to be so great, but I won’t spend £80 on a three or four day service.",2,0.7963213324546814,504925,504924,"@AmazonHelp How come I pay £5 for one day delivery on Wednesday 29/11 and I just got an email saying my package will be delivered between 2/12 and 5/12? This is why I need to be reminded to not get one day delivery, second time it's happened now!",@235761 Thanks for reaching out to us! I'm terribly sorry for the wait! We aim to deliver by the date given in your order confirmation e-mail. Have we missed that date? ^TK
163,2685195,DELIVERY_DELAY,"@AmazonHelp The point is that Wednesday delivery is not one day delivery. I can very rarely get anything delivered next day anymore - it used to be so great, but I won’t spend £80 on a three or four day service.",3,0.7812811136245728,2320781,2320780,@AmazonHelp why is everything Prime advertised as delivery by Wednesday? I pay for next day service not next three days service.,@72573 I'm sorry to hear of this. Some deliveries may take slightly longer than usual. You can read more information on here: https://t.co/vrVFMUE9sc ^KI
163,2685195,DELIVERY_DELAY,"@AmazonHelp The point is that Wednesday delivery is not one day delivery. I can very rarely get anything delivered next day anymore - it used to be so great, but I won’t spend £80 on a three or four day service.",4,0.7807391285896301,2562256,2562255,Hey @AmazonHelp :) Why is the Prime 'One-Day Delivery' not due to arrive until Wednesday? Thank you! Merry Black Friday x,"@355039 Thanks for reaching out to us, Kayleigh! More information about One-Day Delivery can be found here: https://t.co/bCmhL6SKiQ Please let us know if you have further questions. ^SW"
163,2685195,DELIVERY_DELAY,"@AmazonHelp The point is that Wednesday delivery is not one day delivery. I can very rarely get anything delivered next day anymore - it used to be so great, but I won’t spend £80 on a three or four day service.",5,0.774634063243866,2827249,2827248,@AmazonHelp why does it say “one day delivery” and then say i’ll get it on thursday? Today is monday https://t.co/nx2p9jcZ3a,"@787497 Apologies this is now one of the busiest shopping period of the year. During this busy period, some deliveries may take slightly longer than usual. More information can be found here: https://t.co/WQDLCJCvsp ^BD"
164,1095958,TECHNICAL,"Ah sinon, chez vous aussi @120533 est inaccessible uniquement depuis Firefox (56) ? https://t.co/lLR82cZPmM",1,0.7470089197158813,1095208,1095207,"Hello @120533 j'peux plus me co sur votre site depuis firefox, j'ai ça a chaque fois :/ https://t.co/7lnVcqHvIt","@378445 Bonjour Nicolas, je suis désolée pour cela. Avez-vous essayé un autre navigateur? ^SM"
164,1095958,TECHNICAL,"Ah sinon, chez vous aussi @120533 est inaccessible uniquement depuis Firefox (56) ? https://t.co/lLR82cZPmM",2,0.6672689318656921,1096784,1096783,"Coucou @120533 , site inaccessible depuis Firefox 56, mais aucun problème avec d'autres navigateurs... @AmazonHelp","@378813 Il est fonctionnel pour le moment, je vous prie de tester cela ^SN"
164,1095958,TECHNICAL,"Ah sinon, chez vous aussi @120533 est inaccessible uniquement depuis Firefox (56) ? https://t.co/lLR82cZPmM",3,0.6513015031814575,2385778,2385777,"Des mois que j'arrête pas de le dire. J'ai annulé mon abo Premium chez @120533 uniquement à cause d'eux. De gros incapables, @120535. https://t.co/xUdy6mdeii","@687595 Bonjour Brice, je suis désolée de l'apprendre. Avez-vous un souci avec une commande en cours? ^SM"
164,1095958,TECHNICAL,"Ah sinon, chez vous aussi @120533 est inaccessible uniquement depuis Firefox (56) ? https://t.co/lLR82cZPmM",4,0.6411303877830505,1748909,1748908,@120533 vous allez sortir la fire HD 10 en France ? Une date ?,"@527155 Bonjour, je suis désolée, mais nous n'avons pas l'information, veuillez vérifier sur le site ultérieurement."
164,1095958,TECHNICAL,"Ah sinon, chez vous aussi @120533 est inaccessible uniquement depuis Firefox (56) ? https://t.co/lLR82cZPmM",5,0.638903021812439,141090,141088,@120533 y'a pas une erreur sur votre site ?? https://t.co/cqrVvk8Sz6,"@147823 Bonjour Eric, je vous remercie de nous l'avoir signalé.  Cela a été corrigé. ^SM"
165,1219171,OTHER,C’est mal de laisser un calque mal synchronisé sur une pub @AmazonHelp https://t.co/zoitAPvFNZ,1,0.7475695610046387,1223061,1223060,@AmazonHelp On en parle ou pas ? https://t.co/dmm7QtfENW,"@406985 Bonjour, en quoi puis-je vous aider?^FT"
165,1219171,OTHER,C’est mal de laisser un calque mal synchronisé sur une pub @AmazonHelp https://t.co/zoitAPvFNZ,2,0.7429192066192627,179265,179266,@AmazonHelp En espérant cette fois avoir une réponse pertinente...,"@158251 Vous allez recevoir une réponse dans quelques instants.
^YL"
165,1219171,OTHER,C’est mal de laisser un calque mal synchronisé sur une pub @AmazonHelp https://t.co/zoitAPvFNZ,3,0.7352848052978516,2823176,2823178,@AmazonHelp Un peu compliqué de tout montrer mais voici déjà une étagère bien remplis 😅 https://t.co/KzvReWaIih,@695828 haha vous avez plus de figurines et de cartes dans votre étagère que ce que j'ai comme vêtements dans mon placard haha 3 :p ^AR
165,1219171,OTHER,C’est mal de laisser un calque mal synchronisé sur une pub @AmazonHelp https://t.co/zoitAPvFNZ,4,0.7330366373062134,386844,386846,"@AmazonHelp Merci bien, mais ça ne résoud pas mon problème","@207577 puis-je savoir c'est à quel niveau de la validation de commande, vous rencontrez le souci? avez-vous un message d'erreur ?^RA"
165,1219171,OTHER,C’est mal de laisser un calque mal synchronisé sur une pub @AmazonHelp https://t.co/zoitAPvFNZ,5,0.7327781915664673,1622285,1622286,"@AmazonHelp Ok, merci d'avoir pris le temps de répondre. 😊",@497041 Au plaisir. J'espère que vous aurez votre article bientôt 😊 ^MA
166,1338605,REFUND,@AmazonHelp sir tell me why my cash is not back to me,1,0.8712881803512573,988109,988111,@AmazonHelp Yet I do not get my cashback,"@354115 Please don't provide your order details, we consider it to be personal information. (2/2) ^JS"
166,1338605,REFUND,@AmazonHelp sir tell me why my cash is not back to me,2,0.8712881803512573,988109,988112,@AmazonHelp Yet I do not get my cashback,"@354115 I request you to kindly share your details in the form provided earlier, so that we can get back to you. (1/2) ^JS"
166,1338605,REFUND,@AmazonHelp sir tell me why my cash is not back to me,3,0.8551570177078247,2154064,2154063,@AmazonHelp Sir till today cash back not credited,@632905 Our apologies for the stretch. Kindly reply to our correspondence you've received and we'll check this for you. ^YP
166,1338605,REFUND,@AmazonHelp sir tell me why my cash is not back to me,4,0.8539633750915527,783352,783354,@AmazonHelp Could not able to find the way to respond for cash back..,"@306983 No worries, Karun. Please visit the contact us page, select 'Prime or something else', then choose promotions as the issue. ^JC"
166,1338605,REFUND,@AmazonHelp sir tell me why my cash is not back to me,5,0.8509708642959595,436953,436954,@AmazonHelp today is last day of cashback recive date. what is the problem why are you not give my money,@218764 We'd like to check this. Please report this to our support team here: https://t.co/TdDksLo6Mf and we'll look into this. ^HD
167,2367914,DELIVERY_TRACKING,@AmazonHelp Just wondering where these kicks are. They were suppose to be here by now. This email confuses me.,1,0.6440868377685547,2142914,2142916,@AmazonHelp They were supposed to be here Monday.,@630049 Oh no! Will you tell us what's the most recent tracking updates shown here: https://t.co/Y5jpI9gRhE. ^LH
167,2367914,DELIVERY_TRACKING,@AmazonHelp Just wondering where these kicks are. They were suppose to be here by now. This email confuses me.,2,0.638251781463623,2610611,2610613,@AmazonHelp They were picked up Tuesday,@222540 Refunds are processed within 2-3 weeks of returning your order. You can learn more about our refund policy here: https://t.co/19PE9j3YO2 ^MW
167,2367914,DELIVERY_TRACKING,@AmazonHelp Just wondering where these kicks are. They were suppose to be here by now. This email confuses me.,3,0.632733941078186,273830,273831,@AmazonHelp Where are we on this??,@181433 You can check for our response here : https://t.co/DTSNmGldJf . ^CB
167,2367914,DELIVERY_TRACKING,@AmazonHelp Just wondering where these kicks are. They were suppose to be here by now. This email confuses me.,4,0.6290671825408936,871097,871095,@AmazonHelp Care to point out where please?? https://t.co/hgMppqYqp3,"@276620 Was the purchase made from https://t.co/ykTUEmdsQA? If so, use this link instead: https://t.co/qy3J24VGxb ^JS"
167,2367914,DELIVERY_TRACKING,@AmazonHelp Just wondering where these kicks are. They were suppose to be here by now. This email confuses me.,5,0.6249704360961914,988331,988330,@AmazonHelp any idea where that is?? https://t.co/DiZwaQCKds,@354160 Hm.. I'm not sure either. Please feel free to reach out to us here: https://t.co/JzP7hlA23B so we can look into it for you.^ZW
168,2609240,DELIVERY_DELAY,"@706738 @120540 Allora non sono l'unico a cui capitano. A gennaio non rinnoverò Prime, negli ultimi mesi 5 spedizioni con ritardi. Che senso ha pagare pure un abbonamento se poi non funziona il servizio? p.s. tra l'altro a me capitato sempre con il loro corriere interno (Amazon Logistics) 😑",1,0.6868270039558411,2609233,2609235,"@AmazonHelp si, sempre gentili e disponibili. Francamente adesso vado a cercare il prodotto in negozio e se lo trovo rinuncio alla spedizione. Grazie per la vostra consueta gentilezza,e  non son ironico","@706738 Grazie per il riscontro Rudy, se dovessi trovare l'articolo e non desiderassi più ricevere il nostro ordine, comunicalo al nostro Servizio Clienti. Rimaniamo a disposizione! ^MZ"
168,2609240,DELIVERY_DELAY,"@706738 @120540 Allora non sono l'unico a cui capitano. A gennaio non rinnoverò Prime, negli ultimi mesi 5 spedizioni con ritardi. Che senso ha pagare pure un abbonamento se poi non funziona il servizio? p.s. tra l'altro a me capitato sempre con il loro corriere interno (Amazon Logistics) 😑",2,0.6749241948127747,2461341,2461342,@AmazonHelp Ma il Prime non serve a facilitare tutto ciò e soprattutto di velocizzare la spedizione?,"@704724 Quando procedi con l'ordine puoi vedere la data di consegna prevista, che non sempre è immediata, prima di completare l'acquisto, nel Riepilogo Ordine. In base alle tue esigenze puoi valutare se proseguire. Facci sapere se possiamo fare altro per te. ^MZ"
168,2609240,DELIVERY_DELAY,"@706738 @120540 Allora non sono l'unico a cui capitano. A gennaio non rinnoverò Prime, negli ultimi mesi 5 spedizioni con ritardi. Che senso ha pagare pure un abbonamento se poi non funziona il servizio? p.s. tra l'altro a me capitato sempre con il loro corriere interno (Amazon Logistics) 😑",3,0.6732296347618103,2094044,2094042,Vediamo come @120540 tratta i clienti prime della prima ora che si lamentano per i ritardi dovuti esclusivamente ad Amazon. Se ordino dal mio account normale consegna in 2 gg. Se ordino la stessa cosa con un account diverso con lo stesso indirizzo consegna solita in 24H. https://t.co/zC5CO5e41R,@207161 Hai provato a simulare l'ordine con entrambi gli account? Nella schermata finale quale data ti viene indicata? ^GA
168,2609240,DELIVERY_DELAY,"@706738 @120540 Allora non sono l'unico a cui capitano. A gennaio non rinnoverò Prime, negli ultimi mesi 5 spedizioni con ritardi. Che senso ha pagare pure un abbonamento se poi non funziona il servizio? p.s. tra l'altro a me capitato sempre con il loro corriere interno (Amazon Logistics) 😑",4,0.6724639534950256,912724,912722,"@AmazonHelp Quanto pare, avrà altri cinque giorni di ritardo. Vorrei capire il perché di questo disservizio, dato che pago prime per un motivo",@244118 Ti è arrivata un'email che ti informa di questo ritardo nella consegna? ^FS
168,2609240,DELIVERY_DELAY,"@706738 @120540 Allora non sono l'unico a cui capitano. A gennaio non rinnoverò Prime, negli ultimi mesi 5 spedizioni con ritardi. Che senso ha pagare pure un abbonamento se poi non funziona il servizio? p.s. tra l'altro a me capitato sempre con il loro corriere interno (Amazon Logistics) 😑",5,0.6700316667556763,280447,280449,"@AmazonHelp Ciao, vorrei sapere se è effettivamente disponibile e se sarà spedito :) Vi mando il numero dell'ordine in privato?",@182823 Per ricevere informazioni sul tuo ordine contatta il nostro Servizio Clienti cliccando qui: https://t.co/YfYxGbMph8 🙂. ^VE
169,2703132,SUPPORT_COMPLAINT,@AmazonHelp I have tried that gives me call and email no chat?,1,0.9439763426780701,827930,827931,@AmazonHelp I only get email or call in. No online chat?,@317229 In box one select Devices. In the second box select Alexa and Echo Devices then Device Setup. In box three select Chat. ^GM
169,2703132,SUPPORT_COMPLAINT,@AmazonHelp I have tried that gives me call and email no chat?,2,0.8841474056243896,1252556,1252557,"@AmazonHelp email, phone and chat weren't options when I did it",@327482 so how did you contact us via the link? ^AS
169,2703132,SUPPORT_COMPLAINT,@AmazonHelp I have tried that gives me call and email no chat?,3,0.867827832698822,1922899,1922901,@AmazonHelp I have tried that and got nowhere hence me asking for someone to call me,@351898 Sorry for the frustration! Fill your info in here: https://t.co/b0NeunmT5Z and someone from our team will reach out. ^AH
169,2703132,SUPPORT_COMPLAINT,@AmazonHelp I have tried that gives me call and email no chat?,4,0.8591525554656982,136228,136229,@AmazonHelp I tried chat and am now on the phone,@146697 Keep us posted! ^NC
169,2703132,SUPPORT_COMPLAINT,@AmazonHelp I have tried that gives me call and email no chat?,5,0.8579466342926025,651588,651587,"@AmazonHelp Contacting by chat, phone unavailable...","@274954 Please use this link: https://t.co/cQVomR1pWz, it won't require you to initiate a chat or a phone call. ^HA"
170,281954,ORDER_CHANGE,@AmazonHelp Terrible experience with cancellation process in amazon. https://t.co/45cQ0rWx07,1,0.8872690200805664,1429197,1429199,"@AmazonHelp It's all good, Amazon! Not canceling! https://t.co/Jjqpf6TEpQ",@451965 That's great! Please let us know if you have any other questions or concerns. We are always here to help! ^AL
170,281954,ORDER_CHANGE,@AmazonHelp Terrible experience with cancellation process in amazon. https://t.co/45cQ0rWx07,2,0.878017783164978,363999,364001,"@AmazonHelp Thank you, I went ahead and requested for cancellation.",@202270 You're welcome. We'll also send you a confirmation email once the order is canceled. Kindly refer for more info. ^PS
170,281954,ORDER_CHANGE,@AmazonHelp Terrible experience with cancellation process in amazon. https://t.co/45cQ0rWx07,3,0.8744698166847229,1279797,1279798,@AmazonHelp 2/2 … tells me to go to Amazon and cancel from there. It's and endless loop of frustration. https://t.co/HAMeKMkUbN,"@419460 I'm so sorry for the frustrating experience, Cheryl. What happens when you try to edit your payment information? ^FD"
170,281954,ORDER_CHANGE,@AmazonHelp Terrible experience with cancellation process in amazon. https://t.co/45cQ0rWx07,4,0.8684737682342529,1820504,1820505,@AmazonHelp Not happy with the way a simple cancellation was treated and a mess is created. Now bound to shop with the money:(,@546542 Sorry about the unpleasant experience. Please share your details in the link and we'll look into it. ^NR
170,281954,ORDER_CHANGE,@AmazonHelp Terrible experience with cancellation process in amazon. https://t.co/45cQ0rWx07,5,0.862442135810852,338904,338902,@AmazonHelp Basically it's not cancelling,@196911 That's strange. Please contact us here: https://t.co/vlvfJr4nN9 and we'll help you with this. ^SQ
171,2830772,ORDER_PRODUCT,@AmazonHelp Yes all the items in my order are fulfilled by Amazon,1,0.8755061626434326,812432,812433,@AmazonHelp All items in the order are fulfilled by amazon.,@313585 Please contact our customer service. We have no insight into your account via twitter. Use this link: https://t.co/ohyvGrpvrY My colleagues are pleased to assist you. ^DS
171,2830772,ORDER_PRODUCT,@AmazonHelp Yes all the items in my order are fulfilled by Amazon,2,0.8215528130531311,2663048,2663049,"@AmazonHelp Yes, it is fulfilled by Amazon. And the items are listed as in stock.","@128478 Hey, your order is scheduled to ship on time. ^RS"
171,2830772,ORDER_PRODUCT,@AmazonHelp Yes all the items in my order are fulfilled by Amazon,3,0.7859389185905457,1768940,1768939,@AmazonHelp Luckily yes items are there and working order,@531832 Thanks for keeping us in the loop. If you need anything else from us please let us know. ^AG
171,2830772,ORDER_PRODUCT,@AmazonHelp Yes all the items in my order are fulfilled by Amazon,4,0.7654423713684082,2832844,2832843,@AmazonHelp Yes. All but one of the items on my order arrived. Shipped by AMZL US per your website.,@788658 Please reach out to us directly here: https://t.co/hApLpMlfHN and we can look into this for you.^PK
171,2830772,ORDER_PRODUCT,@AmazonHelp Yes all the items in my order are fulfilled by Amazon,5,0.7548691034317017,342981,342982,"@AmazonHelp Oh mine, yes my order was listed as fulfilled by amazon, with amazon as the seller.",@197653 Thank you for providing us more information! We will send you an e-mail once we have more information on your pre-order. I appreciate your patience and rest assured that you will be updated when we can provide a delivery date. ^EB
172,2726815,OTHER,@AmazonHelp How much time to take for diliver,1,0.7171750664710999,472433,472434,@AmazonHelp How much time it will take??,"@227506 We cannot speculate on that. However, please be assured we are working on it. The winners will be announced on our website at the earliest. ^NR"
172,2726815,OTHER,@AmazonHelp How much time to take for diliver,2,0.7147941589355469,306601,306602,@AmazonHelp How much time it will take?,"@189200 The product may take 5-7 days to return to our center, request you to wait till the same. Appreciate your patience. ^SQ"
172,2726815,OTHER,@AmazonHelp How much time to take for diliver,3,0.7064395546913147,919444,919445,@AmazonHelp How much time do you need as i cant wait forever.,@338252 specialist team and they will get reach out to you. 3/3 ^GK
172,2726815,OTHER,@AmazonHelp How much time to take for diliver,4,0.7064395546913147,919444,919446,@AmazonHelp How much time do you need as i cant wait forever.,"@338252 for a correspondence from the team. Further, you may write back to the email you've received from our 2/3 ^GK"
172,2726815,OTHER,@AmazonHelp How much time to take for diliver,5,0.7064395546913147,919444,919447,@AmazonHelp How much time do you need as i cant wait forever.,"@338252 I'm sorry about the stretch. As mentioned earlier, our specialist team is working on your issue. Request you to wait 1/3 ^GK"
173,1005105,DELIVERY_DELAY,@AmazonHelp Eagerly waiting for my product. Hope you understand it and will take action as soon as possible,1,0.8347907066345215,844141,844143,@AmazonHelp ...there about this and explain my side.,@320694 I'd like for my team to look into this. Please send us details here: https://t.co/VGWpAaTucg ^AB
173,1005105,DELIVERY_DELAY,@AmazonHelp Eagerly waiting for my product. Hope you understand it and will take action as soon as possible,2,0.8305454254150391,134949,134948,@AmazonHelp What ‘understanding’? Your email says nothing beyond I should wait to hear from someone.,@146417 We're still looking into your concern and will get in touch with you as soon as we receive an update from our concerned team. Appreciate your patience. ^AM
173,1005105,DELIVERY_DELAY,@AmazonHelp Eagerly waiting for my product. Hope you understand it and will take action as soon as possible,3,0.8294781446456909,989951,989950,"@AmazonHelp 
Updated details.
Hope you folks wil take sum action on time.","@354494 Thanks for submitting your details, Vibhukant. Our team will contact you at the earliest. ^GD"
173,1005105,DELIVERY_DELAY,@AmazonHelp Eagerly waiting for my product. Hope you understand it and will take action as soon as possible,4,0.8285884857177734,479403,479417,@AmazonHelp I have shared my details on the link you asked me. Take an immidiate action and deliver my product asap.,@228934 Thanks for the confirmation. Our team will check all the details and will reach out to you shortly. ^PR
